0
3.1725152112788813e-06
6.165808491271488e-07
1.0811728449988861e-06
7.421263815170022e-07
6.636272489718131e-07
7.146292549356999e-07
7.380804970592089e-07
8.929006125834101e-07
9.189024350175677e-07
9.919354877843767e-07
9.689049575585655e-07
1.0261855667400577e-06
1.1605605571524642e-06
1.1719008151254261e-06
1.4746376762005915e-06
1.4287449482294083e-06
1.5141851148128374e-06
1.5075257747927945e-06
1.688565694025359e-06
1.7256358108800466e-06
1.8726452895326312e-06
1.8985462063962585e-06
2.111623242505843e-06
2.072689941522585e-06
2.2237082042516913e-06
2.241425625203748e-06
2.3648148170549475e-06
2.4221074328643454e-06
2.571487602967525e-06
2.657775488435653e-06
2.7016528916601976e-06
2.7778925651876887e-06
2.8948665328768584e-06
3.1354773921123357e-06
3.2458835446952406e-06
3.1537590129785015e-06
3.2139318905320795e-06
3.3425357857403804e-06
3.470588245210495e-06
3.4509297486971066e-06
3.6157024814847997e-06
3.87038183759189e-06
3.893388428096383e-06
3.9525773060922424e-06
4.042327492101767e-06
4.21430041446181e-06
4.277192986228892e-06
4.345708390150793e-06
4.385418823062184e-06
4.5092687976631586e-06
4.633025642434428e-06
4.714138291416993e-06
4.847466395884511e-06
4.977708983570431e-06
4.975181729127652e-06
5.096994815468173e-06
5.2714876035732095e-06
5.421788292380299e-06
5.726161622868573e-06
5.960603012777508e-06
5.6615859998755626e-06
5.821649476049586e-06
5.9180972022758955e-06
5.910309286751801e-06
6.064602700741036e-06
6.096284826660462e-06
6.324743321737211e-06
6.414388492222611e-06
6.547028699403244e-06
6.569356484465224e-06
6.902926337225972e-06
6.799588473813294e-06
6.937474117066568e-06
7.0179566502197115e-06
7.154629630525429e-06
7.121193413635553e-06
7.5897565997066884e-06
7.5440816220049915e-06
7.683554651820403e-06
7.57263374447418e-06
7.96183673016031e-06
8.029754601610409e-06
8.015909099773758e-06
7.999690730038e-06
8.078018572491784e-06
8.352249489228455e-06
8.403909466282797e-06
8.420433438714268e-06
8.62917092696264e-06
8.832857144384156e-06
8.811534495127786e-06
8.918088377366165e-06
9.059198357289052e-06
9.13020618268608e-06
9.240885683576556e-06
9.36372045547715e-06
9.494347374664242e-06
9.627646460792176e-06
9.794877053175204e-06
1.0186150706979653e-05
1.0096380560024546e-05
