,0
185,5.855669872655255e-07
186,5.892708183334132e-07
187,6.045362507363954e-07
188,6.015151861121389e-07
189,5.749479972255434e-07
190,6.033915830493731e-07
191,6.149149468311718e-07
192,5.78920071300744e-07
193,6.36208679244705e-07
194,6.132530465235384e-07
195,6.06042257974849e-07
196,6.05015050723295e-07
197,5.918533252357731e-07
198,6.06721850143863e-07
199,5.798137674865449e-07
200,5.861856386883991e-07
201,6.029175246784171e-07
202,6.057731054132785e-07
203,6.374747949802891e-07
204,6.116465245790585e-07
205,6.107321946259117e-07
206,5.754658518027414e-07
207,6.082411647783639e-07
208,5.790072084176272e-07
209,5.84583800934056e-07
210,5.861997654305216e-07
211,6.132530026924684e-07
212,6.087525608697325e-07
213,5.864668640821368e-07
214,5.916149301119882e-07
215,6.154308272938604e-07
216,5.873966758432394e-07
217,6.159319169539398e-07
218,6.06256330651997e-07
219,6.435306169701704e-07
220,5.885127794522887e-07
221,6.13869362962362e-07
222,6.049196533886828e-07
223,6.01107711580883e-07
224,5.807053779360076e-07
225,5.986828803063088e-07
226,6.152457331268466e-07
227,6.159478265473595e-07
228,5.86292818795526e-07
229,6.100704603838338e-07
230,6.086780571538061e-07
231,6.148296749902393e-07
232,6.233467447491203e-07
233,6.164149085785687e-07
234,6.02349359375654e-07
235,6.131470307582936e-07
236,5.934849683199686e-07
237,6.278278233294186e-07
238,6.215863045125949e-07
239,6.123606227689801e-07
240,6.198133331099409e-07
241,6.220543802275499e-07
242,5.951496127678583e-07
243,6.186746503658926e-07
244,5.850466844992788e-07
245,6.201807005402452e-07
246,6.196786777278124e-07
247,5.90031149906908e-07
248,6.197593336595164e-07
249,6.184924735240732e-07
250,5.963805436256371e-07
251,6.209255563729055e-07
252,6.009193475713023e-07
253,6.239479553770509e-07
254,5.924430824698125e-07
255,6.179899827287013e-07
256,5.949485095004196e-07
257,9.01007040762291e-07
258,8.344364534852103e-07
259,8.84215931886809e-07
260,8.133467695514763e-07
261,7.449799088946353e-07
262,6.945360940701049e-07
263,6.989742747137849e-07
264,6.824870673165092e-07
265,6.983739702382155e-07
266,7.110331787255106e-07
267,6.983623005048931e-07
268,6.862462196615164e-07
269,6.896516238231895e-07
270,7.009109107059661e-07
271,7.228689302599324e-07
272,6.911248586852281e-07
273,7.140562452862589e-07
274,7.187374980939657e-07
275,6.862140668809046e-07
276,7.109768477478134e-07
277,6.801653308526916e-07
278,6.798553697967878e-07
279,6.964467257570929e-07
280,8.720884083063776e-07
281,8.033708132295922e-07
282,7.41708556151523e-07
283,6.982651475296659e-07
284,7.233467807898574e-07
285,7.164148420488419e-07
286,7.021191757121598e-07
287,7.108761713554481e-07
288,7.244220837697985e-07
289,7.262524687286134e-07
290,7.10664033439803e-07
291,6.903590035971063e-07
292,7.187626935302187e-07
293,6.878631154685842e-07
294,7.187374835128883e-07
295,7.090908735390809e-07
296,6.960123210608795e-07
297,6.957601549933571e-07
298,6.883022686689282e-07
299,7.232628187503711e-07
300,7.213494177518013e-07
301,8.741708489336148e-07
302,8.004008268763429e-07
303,7.111455984060413e-07
304,6.930856917186096e-07
305,7.021693863486487e-07
306,7.211055633513697e-07
307,6.902893260265662e-07
308,7.065791062994668e-07
309,7.219635847607639e-07
310,7.116161526423042e-07
311,7.407482502995203e-07
312,6.923475051445611e-07
313,7.318912628055241e-07
314,7.213427611595889e-07
315,6.917182931085512e-07
316,7.20060171802092e-07
317,7.147058601286659e-07
318,7.30050325828918e-07
319,7.028513113340238e-07
320,7.139254558392576e-07
321,6.866044139896683e-07
322,8.802220411998089e-07
323,8.09839372985985e-07
324,7.053774661076811e-07
325,7.278111947798095e-07
326,6.985537277441761e-07
327,7.146170116445114e-07
328,7.175050183504789e-07
329,7.107506244800868e-07
330,7.280842065969959e-07
331,6.988694245425959e-07
332,7.099190101850879e-07
333,7.152833609049009e-07
334,7.304522182836885e-07
335,6.945946119147742e-07
336,7.14773878785103e-07
337,6.908997588751466e-07
338,7.239479075765931e-07
339,7.269617832222226e-07
340,6.908056897643765e-07
341,6.919670792190544e-07
342,7.152064102687774e-07
343,8.637006411633075e-07
344,7.917421497943861e-07
345,7.305977389658966e-07
346,7.113590376944192e-07
347,7.137294672799323e-07
348,6.936918191995564e-07
349,7.301205881096583e-07
350,7.182186206558583e-07
351,7.471887500973953e-07
352,7.370481800323494e-07
353,7.113150015253114e-07
354,6.96690875627322e-07
355,7.406030639704205e-07
