,0
86,3.3389758797035947e-06
87,3.5084520577528475e-06
88,3.5616396770514227e-06
89,3.419750514969069e-06
90,3.392387878798469e-06
91,3.4113636915704277e-06
92,3.6058350390884874e-06
93,3.4312952596059677e-06
94,3.3955255202121904e-06
95,3.645720096267028e-06
96,3.366388328365412e-06
97,3.4041494061710037e-06
98,3.4521694566844288e-06
99,3.4491718458636003e-06
100,3.3709642883566886e-06
101,3.510429477164377e-06
102,3.584387737572222e-06
103,3.4612371067494905e-06
104,3.4622406932748505e-06
105,3.5430173657273934e-06
106,3.3852237712048695e-06
107,3.6047763868241676e-06
108,3.5714868275278445e-06
109,3.652404843879031e-06
110,3.444421482594753e-06
111,3.3635318793160324e-06
112,3.4554179460668056e-06
113,3.3843424677032694e-06
114,3.3667361677810744e-06
115,3.484615374010247e-06
116,3.5082051143921816e-06
117,3.4407253869944323e-06
118,3.4555210972202883e-06
119,3.4161458036881715e-06
120,3.465737859492399e-06
121,3.442619466164736e-06
122,3.475440383184257e-06
123,3.4357960452265074e-06
124,3.5799388821929592e-06
125,3.691391422573171e-06
126,3.486866591578434e-06
127,3.469905953874029e-06
128,3.951138674086789e-06
129,3.880331246411296e-06
130,3.969738212217825e-06
131,4.011111084090377e-06
132,4.007238930516472e-06
133,3.9788761033405695e-06
134,4.00572318689603e-06
135,4.015925551093864e-06
136,4.018691570374985e-06
137,4.129213509822894e-06
138,3.961297004166055e-06
139,4.288407265654138e-06
140,3.975991594017238e-06
141,4.015909201949729e-06
142,4.0137254808953955e-06
143,3.992931471767026e-06
144,4.103367346218949e-06
145,3.98630701694169e-06
146,3.9118324273573085e-06
147,4.23885534013585e-06
148,4.2653961956079246e-06
149,4.067190769071148e-06
150,4.062122707986869e-06
151,4.135582853980688e-06
152,4.170498458116949e-06
153,3.9762499151644684e-06
154,4.236281463489095e-06
155,4.047866756151964e-06
156,4.111134030702572e-06
157,4.224162310188126e-06
158,3.9886459035187725e-06
159,4.008437508673524e-06
160,3.992179346911083e-06
161,4.1322086695550726e-06
162,3.991753653655245e-06
163,4.000417073833881e-06
164,3.968925989544693e-06
165,4.114300446481101e-06
166,4.059072254920503e-06
167,4.006327799288556e-06
168,4.0063277804193716e-06
169,3.968476038663123e-06
170,4.029210005282268e-06
171,4.2864782022940524e-06
172,3.9856843565492875e-06
173,4.092134795047246e-06
174,4.160798289655815e-06
175,4.014300590066162e-06
176,4.25445447232247e-06
177,3.87037819740069e-06
178,4.110193707402055e-06
179,3.99338170746871e-06
180,4.08443309274891e-06
181,4.005192069904705e-06
182,4.009109689374686e-06
183,3.928914416605939e-06
184,3.971757342472427e-06
185,4.164944327681249e-06
186,4.077743647846943e-06
187,3.996070335578701e-06
188,3.979292422884098e-06
189,4.2442327227846065e-06
190,3.959667344044908e-06
191,4.121112261299834e-06
192,4.043451051061717e-06
193,3.987941877945983e-06
194,3.996887912253291e-06
195,3.9831088387486985e-06
196,3.902523636195582e-06
197,3.927690674934746e-06
198,4.049486747966291e-06
199,3.96401672439565e-06
200,3.9598958816592735e-06
201,4.0804504966727925e-06
202,4.008054404579654e-06
203,3.945292911305244e-06
204,3.930817602283567e-06
205,4.157926768373993e-06
206,3.9395593061976246e-06
207,3.978870272209963e-06
208,3.991127336489636e-06
209,3.979414845582014e-06
210,4.054329879509919e-06
211,3.912670107214609e-06
212,4.026798717416599e-06
213,3.966387454694605e-06
214,3.924894930101234e-06
215,4.040103038315681e-06
216,3.980897769198504e-06
217,4.188652490054539e-06
218,4.231388265541305e-06
219,4.0646755842055094e-06
220,3.989028206480475e-06
221,4.024455926852745e-06
222,4.15429444087275e-06
223,3.9735078096696964e-06
224,4.005439356154525e-06
225,4.291146949805662e-06
226,4.1778229973667385e-06
227,4.007708362981551e-06
228,4.07060634574895e-06
229,3.96479166890155e-06
230,3.925654484039534e-06
231,3.993139260107498e-06
232,3.951559355718436e-06
233,4.167109283424088e-06
234,4.0299895517781085e-06
235,3.996663195622708e-06
236,4.032371099438211e-06
237,4.114649010564476e-06
238,4.007891990398642e-06
239,4.041882112286138e-06
240,3.987642735915466e-06
241,3.9024186053374034e-06
242,3.874421036973792e-06
243,3.939289494129063e-06
244,3.957305770968159e-06
245,4.071004166719637e-06
246,4.028131408978816e-06
247,3.997916640704109e-06
248,3.923774780404518e-06
249,3.9387096752474155e-06
250,3.9564853167382e-06
251,3.917610145214725e-06
252,3.937761545507383e-06
253,4.075076938487398e-06
254,4.012957188851115e-06
255,4.064839696055355e-06
256,4.539481906155173e-06
257,4.618068548060348e-06
258,4.73022031205548e-06
259,4.791511364262378e-06
260,4.808895749607503e-06
